Age,AccountTenure,LocationRisk,ID_Score,DocAuthentic,NameMatch,AddrVerified,AddrTenure,PostcodeRisk,BiometricScore,SanctionsClear,PEP_Score,label
37.76437164545578,19.354656205137772,0.0,0.27223889350451164,0.0,0.21013687156652625,1.0,8.597325950764844,3.0,1.0,0.0,1.6016449807773883,0
43.29592418835796,57.942200975914545,0.0,0.870064708285544,1.0,0.7026910128781475,1.0,31.816452454338968,4.0,0.9124575238906018,0.0,0.07120796860179333,1
37.24337272051639,13.775131870600118,0.0,0.46068970733678466,0.0,0.4304535688281032,1.0,1.3063469197383253,14.0,0.872623711272142,0.0,0.10910905938885816,0
47.96418000808659,52.19470526722462,1.0,0.8558156261774599,1.0,0.560037206311062,1.0,56.026293466435504,2.0,0.7926111066403312,1.0,0.03449505245512254,1
47.48787309801083,61.70045985275349,0.0,0.958512780196589,1.0,0.8245983948247897,1.0,10.708319570815462,5.0,0.9095095454173181,1.0,0.36925517666949625,1
43.902658183698165,51.26286834754579,1.0,0.8999554469825828,1.0,0.8316185920153304,1.0,38.23960449826318,2.0,0.9167752435881268,1.0,0.29286387060940217,1
54.282969915684845,55.63285714679506,0.0,0.9874451394809458,1.0,0.9770207196673403,0.0,77.21169047345224,4.0,0.9226352076674228,1.0,0.1685162210137232,1
27.693283944927817,50.75454730713162,0.0,0.6791975042197109,1.0,0.9323605206080429,1.0,62.54643424417095,1.0,0.8757517790759036,1.0,0.4550597078536178,1
3.9980514734428496,2.937238156882228,1.0,0.29381411455318296,0.0,0.33463828637176657,0.0,1.8256916934733165,9.0,0.6032037280336427,1.0,1.647653271049228,0
16.31027267224512,19.43126269129491,1.0,0.38961155958680893,0.0,0.3460669139988293,0.0,3.2959392605439897,5.0,0.8704464453252757,1.0,0.2937507793147673,0
47.42496791271222,46.16959812813757,0.0,0.7486574167316407,1.0,0.9371464326483694,0.0,28.4503277947145,1.0,0.8698181870480783,1.0,0.2089374068128565,1
53.55019324297279,65.96775051240647,0.0,0.8601357236355549,1.0,0.8355462657013442,0.0,0.65304915906091,0.0,0.9595663514574155,1.0,0.2656362173779936,1
47.78143726454627,59.53849691374187,0.0,0.6078048730453399,1.0,0.8028545391424636,0.0,49.68767729642214,1.0,0.8753014907686856,1.0,0.10533692225490104,1
34.60015893759504,48.014201199832144,0.0,0.5991837286406261,1.0,0.7219370868257042,1.0,2.9593019298345355,3.0,0.988341446433945,1.0,0.3077624421877446,1
64.510125601263,69.74035508792473,1.0,0.6418420826470922,1.0,0.9656256249090138,1.0,37.21241701658285,2.0,0.9271588035814344,1.0,0.08856377375918648,1
17.37305958591479,15.779696673125617,0.0,0.43221186167627546,0.0,0.2721835805372247,0.0,5.850743452851299,1.0,0.6907419655363205,0.0,4.07817740500328,0
36.112026867690815,86.82223816133829,0.0,0.714809091198018,1.0,0.6909511935852187,0.0,21.14284025460104,1.0,0.8683252273233789,1.0,0.3636053012184781,1
18.54259034257921,13.288091378145339,1.0,0.2425897658357584,0.0,0.08191990120981055,1.0,1.1214287876419864,3.0,0.7831827251415103,0.0,2.9203478685714117,0
38.64174085036654,14.63768290846896,1.0,0.7677314718645296,0.0,0.603883839989567,0.0,2.7149989929810348,5.0,0.32659478490918203,1.0,1.0400096851030831,0
48.28662002282481,70.28113319323884,0.0,0.8185315951473492,1.0,0.4919549640331038,1.0,16.525167015107712,2.0,0.8599274125959743,1.0,0.02464201642955502,1
33.93315541677976,0.24315393575762023,1.0,0.6073902523328716,0.0,0.12647153758136553,1.0,5.712921805358196,8.0,0.5947434299383624,0.0,0.9954654304262013,0
22.40943156738132,11.243137818465145,0.0,0.4573407589062167,1.0,0.468172960931773,0.0,0.33577915600664743,6.0,0.13355605310854685,0.0,0.9632985591873782,0
55.49339610543407,38.21282289990981,0.0,0.7500826520810411,1.0,0.642182719931237,0.0,22.61597913551586,3.0,0.8746385188628704,1.0,0.2019498369752408,1
40.93056251227441,87.52764262141132,0.0,0.7934004476167911,0.0,0.7588288301077448,0.0,13.93043351323621,2.0,0.9184509172477444,1.0,0.2908181334991305,1
24.15515417424578,1.5109684067018705,0.0,0.549332007285958,0.0,0.22924300092385286,1.0,2.6117870574100577,4.0,0.7961714935462347,1.0,1.794855265268314,0
49.77529337266795,54.697762416090995,0.0,0.8266225122651479,1.0,0.5188043004580513,0.0,38.35786306880708,2.0,0.8707178337021051,1.0,0.1172599859049216,1
59.353001566454395,78.86453239711055,0.0,0.7619549972872834,1.0,0.9540818230865882,1.0,24.824023862179715,3.0,1.0,1.0,0.4310095998828857,1
26.72863287513965,4.641532892704256,1.0,0.328826642203276,1.0,0.3572122160861688,0.0,0.9394572006030053,2.0,0.5168118789122293,0.0,1.9903723748183948,0
57.884442493182526,39.75127160816122,0.0,0.7106919448011793,0.0,0.7805437435581472,1.0,19.842142533189442,2.0,0.9209797264867562,1.0,0.04811868804950717,1
29.072057402784722,73.87257807770574,0.0,0.7841854475782478,1.0,0.7023353512382774,0.0,4.7855460162587615,2.0,0.9065836683907728,1.0,0.11776131350265705,1
6.673623410139125,13.611709337374908,1.0,0.7011538860280233,1.0,0.47793698059476647,0.0,14.533783347540275,3.0,0.7722312819626788,0.0,5.578473492850332,0
25.448844333175455,6.536760986320015,1.0,0.09874604387153318,1.0,0.13393643374191588,0.0,0.6510710774983843,4.0,0.7725957817650213,0.0,3.015206434325796,0
47.637172043565194,72.554789614578,0.0,0.6483358571341991,1.0,0.6846381386451204,0.0,13.396479892922855,2.0,0.887984380295515,1.0,0.23349952732860457,1
53.951849819716855,64.48044477615053,1.0,0.7478127289810056,1.0,0.8537190033661967,1.0,36.32213895102138,2.0,0.961297096183785,1.0,0.13760420336737209,1
25.367670933325993,15.286762431832706,0.0,0.45914648136504976,0.0,0.1641524815405187,1.0,18.793279564076677,2.0,0.6869274366803895,1.0,1.2780112479641348,0
14.716115292815823,15.95602632701435,1.0,0.054258288556333745,0.0,0.12580224594239245,1.0,0.25247390100485656,6.0,0.48000830266740013,1.0,2.9210332219833894,0
34.7771971835267,40.45137804538534,1.0,0.7627814838704876,1.0,0.6978579922771158,1.0,14.251468932149987,4.0,1.0,1.0,0.21491543192256057,1
31.120128835759044,13.940005441276739,1.0,0.45251436858929217,1.0,0.5800747842720089,1.0,3.0662146417765612,5.0,0.9301063894185997,1.0,1.383993699683049,0
48.09620081909167,46.40605045049363,0.0,0.7962406050842726,1.0,0.7018858921496378,1.0,27.0769866549631,4.0,0.9332219205918258,1.0,0.35581969891529064,1
61.109369950118946,61.62282289801632,0.0,0.735320259386113,1.0,0.780461392541826,1.0,15.977470425619968,1.0,0.9325286452063699,1.0,0.10826941199366232,1
50.56533442751263,58.05179991018648,1.0,1.0,1.0,0.7657536881469297,1.0,10.238862238232482,2.0,0.948671970353407,1.0,0.030155345125487856,1
58.000445946989586,60.24076462888553,0.0,0.6685610346949284,1.0,0.857416916918758,1.0,14.92749423919772,2.0,0.8188882642769645,1.0,0.09285829614063235,1
33.99824205657718,20.928305732235376,1.0,0.43122816169332606,0.0,0.21250728842777003,1.0,5.915547106306312,5.0,0.8499795690282583,1.0,2.6968021138417075,0
24.65990769167371,7.637991721256777,1.0,0.404982736052248,1.0,0.4754534074776117,0.0,1.0483340703625945,2.0,0.662234300777448,1.0,1.1100220342106712,0
48.47708452450957,51.70152694954491,0.0,0.8440894158542124,1.0,0.9737828017994148,1.0,8.903310736675925,0.0,0.9162447764941563,1.0,0.3799981542167389,1
22.001546650265595,15.315696461815204,0.0,0.6717047691490445,0.0,0.5274787027636378,0.0,0.022495826454534122,7.0,0.5393420245386092,0.0,3.3962304962910483,0
59.03821392066557,94.07487993760579,0.0,0.6927440890918435,0.0,0.909408155990748,0.0,15.682334704423894,0.0,0.9520661947934103,1.0,0.24289173245445542,1
49.86972480785582,73.98731326183616,1.0,0.7497074206094358,1.0,0.6679838616753669,0.0,12.641785711395647,2.0,0.9619140163858227,1.0,0.12202239231023654,1
41.18262106001671,62.85206490899523,1.0,0.7498319223869154,0.0,0.986638911206296,1.0,17.46301142539958,3.0,0.988167748044882,1.0,0.08473999951748373,1
35.10461879968136,54.0209664628979,0.0,0.7464960977264682,1.0,0.8477020984974468,1.0,48.606594577467554,6.0,0.9837009690391837,1.0,0.04052425854817605,1
36.84740929867506,10.12275831171141,0.0,0.5993648747495297,0.0,0.3130167329789508,1.0,8.05852638038883,5.0,0.7068367104113789,1.0,1.6249659158803604,0
30.73179005991363,9.552905904128552,1.0,0.42109685608697583,0.0,0.34254890898652784,0.0,0.9042931981484883,2.0,0.7665638471007846,1.0,2.317779890862398,0
45.139852218652926,88.35677968983973,0.0,0.8891906435761853,1.0,0.7693875170680983,1.0,12.870744363822958,2.0,0.7981720776057025,0.0,0.05033984006723591,1
38.190704555960586,45.78024563038315,0.0,0.7600120412901693,1.0,0.8802998511360043,1.0,0.941691705244055,2.0,0.8440228309463926,1.0,0.26754233573309943,1
41.61067647530507,3.1509138397099585,1.0,0.41925189096013105,0.0,0.5639660287003145,0.0,12.379633173989516,3.0,0.5920678946930322,0.0,0.5743769667048368,0
34.643462471741884,73.16686334293682,0.0,0.7240064205638448,1.0,0.7869151392197578,0.0,24.314087890107384,0.0,0.9628885707007653,1.0,0.17824855517674315,1
36.4695607242642,71.26216028873077,0.0,0.7390749693389818,1.0,0.8526913708790137,1.0,33.06933719643319,1.0,0.9056709177298143,1.0,0.2693567517092388,1
48.48775894046295,52.74307181525912,0.0,0.7824077406483912,1.0,0.595348278316767,1.0,3.8211373923552294,3.0,0.9089842891698212,1.0,0.034789164285559636,1
34.900562550542446,1.4973217088400705,1.0,0.3099493823373147,0.0,0.13809425775211032,0.0,0.7663736953001496,4.0,0.7189418187576795,0.0,0.6895622803961494,0
42.13751266444308,73.7871981490722,0.0,0.7709103859917862,1.0,0.8444755740278094,1.0,16.777571220407243,2.0,0.8517640747240921,1.0,0.21216176600598857,1
51.32857914607307,70.16851106291242,0.0,0.7448596731994519,1.0,0.7492406604758393,1.0,36.08995831743418,5.0,0.8748414153233088,1.0,0.5670146941255071,1
60.790912564104346,68.65851596574579,1.0,0.8291054604808785,1.0,0.5076428201513304,0.0,19.689973125798247,2.0,0.9056321490961131,1.0,0.25482737257945104,1
23.397138626010022,8.025898626453532,1.0,0.2829595752577684,1.0,0.25779878915674487,0.0,17.509127923744636,6.0,0.9047165795079898,1.0,2.9437151841974796,0
48.13513847450195,64.48081038713984,1.0,0.8511463651567548,1.0,0.8238386094583778,1.0,30.336012928282216,1.0,0.9088174067424455,1.0,0.0244685845830563,1
51.653851089727866,63.511871516571986,1.0,0.7738116764872606,1.0,0.6449432424793571,1.0,43.05631694262405,3.0,0.981941801350458,1.0,0.026757500434671788,1
34.1630117264194,77.45648077305142,0.0,0.7001665221261173,1.0,0.7269752339498989,1.0,5.078118933339532,0.0,0.957033057017133,1.0,0.37190482194813945,1
49.54420338214363,64.98525615394857,0.0,0.7643461422284905,0.0,0.8111768709351834,1.0,9.456240543571592,4.0,0.8869427214574617,1.0,0.16364610062052184,1
25.29065559388729,4.0933301503269375,1.0,0.4217785972292855,1.0,0.3796567570861173,0.0,1.3340044281614818,11.0,0.6341068486769146,1.0,1.8912144151185897,0
42.606443725269756,73.90571653648969,0.0,0.671610371039435,1.0,0.7212043107616593,1.0,39.060218418918154,1.0,0.8758677274781327,1.0,0.4907498956264932,1
35.74300634480769,16.562660452248302,1.0,0.5943533567001547,0.0,0.5550561100312309,0.0,2.6144688699699072,9.0,0.8505256977486663,1.0,1.1732878867356389,0
43.66177035483959,79.52255504634921,0.0,0.7178623391952489,1.0,0.8801687448906159,1.0,8.984478958616933,4.0,0.9126904026900012,1.0,0.0395667910457477,1
54.40289464883589,52.77741109224317,0.0,0.8794073170005896,1.0,0.8530470766436985,1.0,42.45153268084121,2.0,0.8992674371031149,1.0,0.08931659459240218,1
40.51435791971646,64.4042746587723,0.0,0.9523893828123862,1.0,0.9449676986233803,1.0,64.40582484182787,1.0,0.9382874530190188,1.0,0.36257485254360733,1
36.75800045370921,3.501731084476808,1.0,0.3775153938051809,1.0,0.7753049085055894,1.0,3.187371638542124,8.0,0.5371259704634308,0.0,2.1595239014628382,0
38.760636448369695,0.9647742415906713,1.0,0.5573590921612158,0.0,0.5304365823767712,1.0,20.87682159226838,9.0,0.7207471511989476,1.0,5.214439248547442,0
11.706459225062257,2.288647192980166,1.0,0.3655826392977434,1.0,0.17867455042569927,0.0,1.5408302024055234,8.0,0.5212716944357715,1.0,2.1617731447027366,0
38.70059020170664,14.415601149022137,0.0,0.61283041997718,1.0,0.18969013060802917,1.0,17.205909387256334,7.0,0.4493558017634052,1.0,0.20257794129452078,0
28.171302283841953,33.95391762452972,0.0,0.8504576417057552,1.0,0.7910480629000974,0.0,27.07411554034211,1.0,0.9775941234001206,1.0,0.16632395963506097,1
20.639097495824785,19.82429269337253,0.0,0.4618387819024839,0.0,0.07778457974051652,0.0,0.2928814891432019,7.0,0.5059456301962235,0.0,1.3909237563279175,0
46.55429327668466,70.95213125573423,0.0,0.7138375607536181,1.0,0.7877915991809054,1.0,128.80195300077793,1.0,0.9218031904222106,1.0,0.25775331925750644,1
39.039111003438336,82.28688542681729,0.0,0.8950223758497454,1.0,0.9542932127728531,0.0,156.55464794194683,2.0,0.9441692709367234,1.0,0.19516688601659465,1
34.97918306815938,9.560352937992311,0.0,0.23332809882706643,0.0,0.113364371563453,1.0,3.8887495208104426,10.0,0.7182046944136011,1.0,3.1797309220412284,0
13.007120246065323,5.090590951653109,1.0,0.6398915376222898,1.0,0.2243466076816538,1.0,6.560817314544291,3.0,0.6111639645954365,0.0,3.1484688540066346,0
9.837218997199841,13.877674541967266,1.0,0.2817613482520315,0.0,0.299019517101333,1.0,1.9011045945026255,10.0,0.6359038184973579,1.0,2.01587733523213,0
18.36668838864062,14.162831479591286,1.0,0.09948879354639178,1.0,0.37693808051967975,1.0,0.5928812165967736,8.0,0.6839138106663253,1.0,0.2775898343725886,0
27.094395777100452,11.130672565076928,1.0,0.5007720920533548,0.0,0.4182687147307283,0.0,10.860937729288876,7.0,0.5800245612143988,1.0,2.6933408671218135,0
47.416445216767514,76.74680143721206,0.0,0.7428613358812574,1.0,0.7072878813984539,0.0,107.55882442157228,1.0,0.9043224642197915,1.0,0.3632868186554904,1
42.46622431051985,59.17995371841826,0.0,0.5827295775806165,1.0,0.8240578960049646,1.0,1.2710332813993896,3.0,0.9240674718927896,1.0,0.2545018436907035,1
46.306515746599196,16.378596036334535,1.0,0.4539951270714349,0.0,0.6425889579269887,1.0,8.100873149458215,2.0,0.4928390792618317,0.0,1.0042033159208505,0
38.633847168977645,81.22118241464968,0.0,0.7864468926102672,1.0,0.8428253576498281,0.0,15.52368736348744,2.0,0.912628736046187,1.0,0.018928008295310716,1
51.90104424764012,66.70186008108548,0.0,0.6491075523146514,1.0,0.73465240735477,1.0,9.106255394571981,2.0,0.9178451509060481,1.0,0.26997104643348485,1
14.847245749978033,9.400748915811967,0.0,0.2501703430063482,0.0,0.4447874666325655,1.0,2.185891297449343,7.0,0.4972071632866171,1.0,1.2383102163904973,0
44.01514515490577,71.32927210983961,0.0,0.6455605196716695,0.0,0.9321177818696005,1.0,18.541419768375558,4.0,0.8644163249237895,1.0,0.07917409702866417,1
23.52710970261345,59.29621941810205,0.0,0.7865974503106004,1.0,0.7160452192356122,1.0,5.828807960048648,2.0,0.919086882964386,1.0,0.1698587260734964,1
39.422286540105766,58.274095153812524,0.0,0.7137033953030247,1.0,0.9095376191095086,1.0,12.283309965811876,2.0,0.9071558285446513,1.0,0.1825895073772495,1
37.05400544874945,62.37237168619476,0.0,0.9295544015201735,1.0,0.8987581500502118,1.0,48.42702992575022,2.0,0.9154463935631826,1.0,0.2705677875737253,1
29.816683073769557,3.397880529414273,1.0,0.03466901678034573,0.0,0.35510471211126726,0.0,2.444577951084984,8.0,0.6678007033319638,0.0,0.4993256174437648,0
41.0953605053719,103.06818101432835,0.0,0.8683351637758793,1.0,0.8170187392582303,1.0,17.28367227511207,2.0,0.9136647896763241,1.0,0.022308333006084757,1
32.21587480439564,15.405480341467534,1.0,0.5714677140417328,0.0,0.35844495808127574,1.0,9.926148453596282,10.0,1.0,0.0,0.7080862048029597,0
14.365239602361353,12.074681140817283,0.0,0.7604056727443332,0.0,0.38112853756339754,0.0,4.3972389772629885,6.0,0.38906023804829937,1.0,2.0423535680781284,0
38.01069571421254,64.693578914541,0.0,0.664539808672825,1.0,0.961848190116102,1.0,15.155319163091193,2.0,0.9313958081819865,1.0,0.07251535769630123,1
27.726795768076514,63.804956550868816,0.0,0.7279268208601717,1.0,0.5054621900202743,1.0,14.45729131455455,1.0,0.869976532839352,1.0,0.8352035137236671,1
38.217355598448236,29.349984985920425,0.0,0.7834706067142123,1.0,0.9058854927207943,0.0,3.8010603436187784,3.0,0.8839012654532495,1.0,0.5622953531571755,1
30.79671516120363,7.104763300789073,1.0,0.49109827093094993,1.0,0.17315935646575378,0.0,3.1305065915430244,5.0,0.6201539078771005,0.0,0.4230569625110192,0
42.30451042144453,7.769288365962371,1.0,0.39678544914667746,0.0,0.1315006400128911,1.0,10.698370420660984,10.0,0.3720961143961737,1.0,2.9475447399404233,0
53.05678639242501,44.97267925011297,0.0,0.6586966194151352,0.0,0.8377994403115876,0.0,30.097095818839087,1.0,0.9634674264703718,1.0,0.18196586506962953,1
29.10432506691031,57.217006344841636,0.0,0.7485228050082009,1.0,0.8688048745523215,0.0,18.543118829284744,1.0,0.904681694416553,1.0,0.15356466275583927,1
45.61704634050368,82.78394865299799,0.0,0.716476596887767,0.0,0.9621713027461516,1.0,4.8116433660764475,0.0,0.9016770745576387,1.0,0.2185894781666322,1
27.02057784260298,15.494680020815427,0.0,0.5146774689058844,0.0,0.26544613280060386,0.0,2.64649414106924,6.0,0.6416086848817035,1.0,2.140145382272095,0
31.621082751626417,3.2449109265434277,0.0,0.6220116908174546,0.0,0.2297208492309483,0.0,2.602021863252647,5.0,0.4824223606336186,1.0,0.6063094293538476,0
3.1965054159553077,12.274193031772091,1.0,0.3952353035983869,0.0,0.10374943782810739,0.0,8.584793534480628,5.0,0.4932521130876656,0.0,1.0517113869472754,0
48.415555509405095,58.47864213279348,1.0,0.7945166780397013,1.0,0.9451723414609218,1.0,56.46364731181728,1.0,0.9795867139356281,1.0,0.4903548695375614,1
27.040837759088088,15.505617259322813,1.0,0.5086970400641019,0.0,0.43766116960187007,1.0,0.983820222408882,0.0,0.7632186638877085,0.0,2.5437182175128736,0
27.432782175214175,50.86678962479235,0.0,0.8041139692000022,1.0,0.7221472256212084,1.0,40.42989452942591,4.0,0.9266639470235748,1.0,0.041568032107154276,1
28.076041180634302,6.9936914787384925,1.0,0.371268223778694,0.0,0.048349545186478673,1.0,12.790057760453115,6.0,0.7737700452412594,1.0,1.7940457373871148,0
42.156361619599046,65.89943645913509,0.0,0.8004939323653575,1.0,0.941093083068124,1.0,10.921380512262804,1.0,0.8623484830220192,1.0,0.4162244464841858,1
55.65980230787643,53.44120872792165,0.0,0.7755914862892204,1.0,0.9174775064663578,1.0,32.68606871410063,2.0,0.8382115925755418,1.0,0.09495496937185233,1
46.19225861127392,37.08685628268482,0.0,0.7663800291216022,1.0,0.7053303845631107,1.0,40.83363892571494,1.0,0.9027645072673508,1.0,0.14002729809301326,1
35.34883237767628,50.6123043938451,0.0,0.758575545662909,1.0,0.8685131868492479,0.0,14.548551874501857,3.0,0.9116828096035204,1.0,0.054177013507524886,1
24.98454255561321,55.90447052346203,0.0,0.7253221577735777,1.0,0.7543230678288008,0.0,12.723897414160351,2.0,0.8737801944882155,1.0,0.24608799238630397,1
17.528434381860446,10.80626618206953,0.0,0.3780478534943612,1.0,0.27504119303037794,0.0,10.168082340929136,9.0,0.5429427005375129,1.0,1.4202781282587251,0
56.28972292720891,73.26305755656092,1.0,0.7638647295630887,1.0,0.8122453543885871,1.0,23.755791994508407,5.0,0.8564758188077413,1.0,0.25350881861575475,1
59.55045576270712,58.73976854136959,0.0,0.5694460721791016,1.0,0.9526360054420341,0.0,6.698434608520327,0.0,0.8147719427533268,1.0,0.1510559191460942,1
24.559387936555893,3.759293817295746,1.0,0.44704427162318977,1.0,0.5747128960887736,1.0,1.2590880427049473,9.0,0.4613632083515268,1.0,0.4477492159027298,0
32.39253007125835,1.0270412658993422,1.0,0.26771198035458993,0.0,0.37189418771537475,0.0,0.6513480656692854,4.0,0.8519924672425139,1.0,0.6417136316844937,0
39.05850044303206,76.40228480224104,0.0,0.8299022600717745,1.0,0.8171326915841717,1.0,17.7147913417921,3.0,0.9477360421977679,1.0,0.005394437113494337,1
34.76502507378135,69.99262227500697,0.0,0.6467854244308354,0.0,0.790984211276774,0.0,35.44237146531211,0.0,0.9073377182072625,1.0,0.1267934956457811,1
35.59185028786555,4.711214968816301,0.0,0.3630141259032109,0.0,0.3571520182866181,0.0,2.0169701658251356,5.0,0.5109791499940911,1.0,1.2712866954783912,0
48.33070372618255,26.837079683447904,0.0,0.7151641586375075,0.0,0.901849700505626,0.0,56.58502075889936,2.0,0.9079523186496299,1.0,0.26923652339297954,1
35.379088836583726,60.29032947496807,0.0,0.7764021303808505,1.0,0.766878460822945,1.0,10.470534586301373,3.0,0.9106676516352044,1.0,0.14735664205824214,1
40.376482073354325,59.417931863486125,0.0,0.8864470460819178,1.0,0.7367253403923749,0.0,2.4577214525934936,4.0,0.9369941769162337,1.0,0.11525717143470514,1
26.144419472728035,11.549626777833598,1.0,0.4410749207569895,0.0,0.06310780972107516,1.0,5.003816834964443,7.0,0.5107506769122019,0.0,0.7604088903476796,0
27.422716086433688,34.91389528140891,0.0,0.7579116793449142,1.0,0.9583451728444772,1.0,8.09560744541333,1.0,0.9355961464485935,1.0,0.15370979620767977,1
40.380858284042326,0.2733365344731187,1.0,0.5505332185487387,1.0,0.4344215526406239,1.0,2.4830013184321107,7.0,0.42780005340189253,1.0,1.826295384607235,0
46.02553183726267,34.682988713779814,0.0,0.7782471751717823,1.0,0.7616102989041691,0.0,32.247515921622366,0.0,0.969263490936757,1.0,0.2540652239010314,1
49.347660744666186,65.97591888222482,0.0,0.7025648099111816,1.0,0.9395139668524147,1.0,24.042225640978508,3.0,0.8925727991639137,1.0,0.32736446453609025,1
43.59209113583615,76.85824840542219,0.0,0.8798467904623,1.0,0.8344025541686909,1.0,93.99161523735364,6.0,0.9377283221603799,1.0,0.6202761325367385,1
52.4943389972774,34.05568560478703,0.0,0.7276553357519846,1.0,0.6231898931084769,1.0,2.6300951307447633,1.0,0.87608465035252,1.0,0.07365049995797406,1
25.62549779135778,8.757657590344888,1.0,0.42256338147184386,1.0,0.3786986498155823,0.0,0.28873098309437933,7.0,0.7084425215785043,0.0,1.5415591602779148,0
13.012415332919348,9.536651571178671,1.0,0.37179962516969944,1.0,0.28693112152606104,0.0,17.299449592731854,5.0,0.5923808221898398,0.0,2.2031685902223086,0
34.59413947487567,45.29772277313539,0.0,0.8289626143872403,1.0,0.7872783222908016,1.0,18.497088452142506,3.0,0.978313298767785,1.0,0.640392967561339,1
44.407173539740675,82.48240854372291,1.0,0.9650853634291268,1.0,0.7240132398000464,1.0,24.044509433811477,4.0,0.8602469162813119,1.0,0.19730548011776333,1
23.75196434927578,15.53052884630562,0.0,0.5277617943801997,1.0,0.22377347786779936,1.0,13.686918573666627,4.0,0.5782316835824491,0.0,1.4198755182402087,0
55.67222416571983,53.23012456992752,0.0,0.6532911596870025,1.0,0.8677850394450858,1.0,6.143836353449046,1.0,0.886214371980726,1.0,0.017289404928536804,1
44.35482582314876,13.82262461582,0.0,0.4018035134193176,0.0,0.25936805655642,0.0,6.9268566377532785,4.0,0.5015494178825495,1.0,1.7579505348214348,0
36.04302943143643,0.0,0.0,0.6816087072000786,1.0,0.4828902685996948,0.0,5.042878354596985,6.0,0.8850548321938108,1.0,1.2135112492190019,0
33.58061773857596,63.81084811507075,0.0,0.9042138618627581,1.0,0.714017656475396,0.0,54.626043093889905,2.0,0.9092593237822036,1.0,0.41590506410865874,1
41.83802295418812,42.34021138557213,1.0,0.7242027991453808,1.0,0.7684489091394265,1.0,38.86868208883152,3.0,0.8653073183651269,1.0,0.06885328566706342,1
52.77337576061744,38.71588970028412,0.0,0.9210762854312204,1.0,0.7434727005783538,1.0,9.943427215516786,2.0,0.9016182949178883,1.0,0.2874129878986116,1
49.80746658905909,48.67179928197892,0.0,0.8557423818050381,1.0,0.764177725931281,1.0,6.258589769880029,3.0,0.9772723736326911,1.0,0.35584478656364826,1
